considered,,1,1
knowing,2,2
here?',4,4
trial's,2,3
Prizes!',0,1
nerves;,1,1
death,4,3
misgiving,1,1
condoned,1,1
jaws;,1,1
Alice:,2,7
Alice;,4,12
October,,1,1
det.,1,0
bachelor,1,1
Alice.,12,0
Alice,,14,46
end,',1,1
spirit,,3,3
knee.,1,0
knee,,3,2
Alice!,3,0
load,1,1
pleasures.,1,0
pleasures,,1,1
drunk,2,2
growing.',1,1
silence.,3,0
silence,,4,3
pleasures;,1,1
agents,2,2
indignantly,,1,1
silence;,1,1
silence:,1,1
Christmas.',1,1
belt,1,1
devil,2,2
Duck:,1,1
contents:,1,1
acceptance,1,1
verse,1,1
"Will,1,1
bussen.,2,0
Duck.,1,0
estimation.,1,0
That'll,0,1
gloating,1,1
firm,1,1
resting,2,2
mice--oh,,1,1
longest;,1,1
fire,5,6
what's,3,2
remark,6,5
"Amen,,1,1
explained,',1,1
awake,1,1
'I'll,3,5
mournful,2,2
D.C.L.,,1,1
uncertain,1,1
mouths.,1,0
straight,5,4
remains.,1,0
easy-chair,1,1
forgetting,1,3
momentary;,1,1
pressed,2,3
leaning,2,2
"Very,0,2
mouths;,1,1
real,3,5
hoping,2,3
'--where's,1,1
clouds,,1,1
sighed.,1,0
address;,1,1
beautifully,2,2
nine-tenths,1,1
funny,3,2
Kanske,0,4
action;,1,1
choking,1,1
theatre,,3,6
"purpose"?',1,1
kära,1,1
tells,2,2
rules,3,3
examined.,3,0
Many,0,1
town's,1,1
money's,1,1
snail,1,1
writing-desks,,1,1
deformity,3,4
alert,1,1
fyra,1,1
added.,1,0
twin;,1,1
person,8,8
yet,,3,3
contrived,1,1
services,1,1
clasped,2,2
downwards,,1,1
victim;,1,1
victim:,1,1
sådan,1,1
rumbling,1,1
victim.,1,0
concert!',1,1
us,",1,1
pillars,1,1
eager,4,4
lean,,2,2
plan.',1,1
surprised,8,6
On,4,6
Om,0,1
Tortoise,1,1
Oh,0,3
mind!',1,1
swart,1,1
away,',1,1
clutched,1,1
Or,0,1
ON,1,1
Arithmetic--Ambition,,1,1
spine,1,1
OF,5,4
hue,,1,1
chorus,2,1
continue,2,2
surprise.,2,0
brasses,,1,1
surprise,,2,2
conclusion,,1,1
resemblance;,1,1
KNOW,1,1
Pray,1,1
spring,3,3
IV.,1,0
mighty,1,1
pall,1,1
sight,6,5
steam-engine,1,1
curious,9,16
soup!',1,1
pale,6,4
HIM.',1,1
idiotic!',1,1
"Weeping,0,1
benefactor,,1,1
can;--but,1,1
tell),1,1
completely.,2,0
come--of,1,1
religion,1,1
handwriting,,1,1
completely;,1,1
calamity.,1,0
dating,1,1
son's,1,1
might,,2,2
sigh.,2,0
will?",1,1
sigh,,1,1
witness!',2,2
client;,1,1
cheval-glass,1,1
nowhere,2,2
sigh:,1,2
ONE.',1,1
by,131,67
Presently,1,4
discontented,1,1
deserved,1,1
voices;,1,1
straightened,1,1
dwarf.",1,1
extremt,1,1
(He,1,1
'Where,0,1
inte,8,13
repair,1,1
ME',2,2
sternly.,1,0
letter,5,9
honest.,1,0
ME,,1,1
into,87,25
fast,,1,1
RABBIT',0,1
hat,',1,1
see.,1,0
butter,,1,1
tall,,1,1
"Foul,0,1
hedgehogs,,1,1
tasting,1,1
that!",2,2
executioner's,1,1
custom,1,1
anatomical,,1,1
hedgehogs;,1,1
suit,3,3
client,,1,1
ME.',1,1
Since,0,1
client.,1,0
inches,6,6
relaxed,1,1
atom,1,1
line,2,2
teases.',1,1
considerable,1,2
peeped,3,3
open,,4,3
open.,1,0
inducements,1,1
ut,3,3
'Your,2,2
up,79,36
us,18,17
open;,3,1
faded,2,2
continuously,1,1
vain;,1,1
yelled,1,1
side.,3,0
side,,6,5
reconcile,1,1
box,,1,1
head--Brandy,1,1
likewise,1,1
influence,4,3
haunt,1,1
lost,,1,1
skimming,1,1
well,",1,1
graceful,1,1
well,',2,2
shipwreck,1,1
Heaven,,1,1
puzzling,4,4
garden."',1,1
'Pepper,,1,1
'important,',1,1
scrutiny.,1,0
points,3,3
footfall,1,1
elements,2,2
energetic,1,1
ravages.,1,0
lashing,1,1
faintly,1,1
peace.,1,0
lobsters!',1,1
du,1,1
nästan,2,2
sides,4,2
ago,3,6
stairs!',1,1
land,2,2
age,3,3
walked,8,13
några,4,4
affair,,1,1
youth,',1,2
frown--an,1,1
menace,1,1
having,8,11
mineral,,1,1
instantly,,2,1
splashing,2,2
sir:,1,1
continue,,1,1
lendings,1,1
crying,5,6
seemed,34,14
stay!',1,1
counsel;,1,1
hamnar,1,1
young,5,7
send,2,2
(now,1,1
(not,1,1
dislike,1,1
sent,8,7
waters!,1,0
garden,2,5
torture,2,2
thoughtfully:,1,1
'now,1,1
'not,2,2
continues,1,1
'Who's,0,1
Thereupon,,0,1
Classics,1,1
thoughtfully.,2,0
resource,,1,1
magic,1,1
tre,1,1
they've,1,1
fewer,1,1
anxious,2,2
race,2,2
renunciation,,1,1
cannot,,1,1
insolence,1,1
sova,,1,1
so--and,1,1
sir--',1,1
Satan's,1,1
pour,1,1
odd,4,5
unhappy.,1,0
that,,16,10
make,,1,1
that!,2,0
expressed,1,1
henceforth,1,1
paying,1,1
that?,1,0
make;,1,1
oration,1,1
that:,2,3
'"WE,1,1
guinea-pigs,1,1
bird,2,2
led,14,11
eminently,1,1
gathered,2,2
judges,1,1
answered,,1,1
another?",1,1
useful.",1,1
let,18,14
garden!',1,1
consideration,1,1
invented,1,1
fifteen,1,1
vinegar,1,1
great,18,54
guinea-pig,,1,1
firm,,1,1
firm.,1,0
receive,2,2
rosetree;,1,1
sir--I,1,1
T!',1,1
'for,6,5
shiver.,1,0
makes,6,8
(my,1,1
dålig,1,1
growling,',1,1
bats?,1,0
emot,1,2
Pigeon,1,4
water;,1,1
quills.,1,0
klagar.,1,0
lessons!',1,1
mortify,1,2
bats,,1,1
nibbling,3,2
given,,2,2
standing,3,3
confidence,2,2
dreams,,1,1
'Soo--oop,1,1
weakness,,2,2
archbishop,2,2
whipping,1,1
next,13,24
doubt,4,6
dreams;,1,1
was!',1,1
know,",2,1
doubling,1,1
know,',3,4
pencil,1,1
laboured,1,1
sir',1,1
infamy,1,1
baffled,2,2
sir.,1,0
occurred,1,1
sir,,17,17
holiday?',1,1
carrying,5,5
labelled,1,1
sharply,2,1
haste,,2,2
baby,2,6
sir;,1,2
seen--everything,1,1
sir?,1,0
balls,1,1
animals,3,3
certainly,,1,1
this,96,137
'This,1,2
certainly:,2,2
thin,3,3
remarks,,1,1
något.,1,0
high,,3,1
fit),1,1
bent,1,1
meekly:,1,1
lock,1,4
coolness,1,1
water.,1,0
pig,,3,4
pieces,2,2
high,8,9
bend,1,1
transpires,1,1
none,,1,1
trumpet,1,1
pretexts,1,1
paws,2,2
Normans--",1,1
intellectual,,1,1
dreadful,',1,1
delay,3,3
contempt,1,1
animal,3,3
instance,",1,1
paw,,2,2
purpose;,1,1
lines;,1,1
singular,3,3
near.,2,0
Cat,,2,6
tied,2,2
perceive,1,1
purpose.,1,0
vineyards,1,1
pigs,1,1
Cat:,2,2
banquet--],1,1
pale,,3,3
twins,1,1
"be,1,1
One,0,2
destroying,1,1
acuteness,1,1
allow,1,1
adventures--beginning,1,1
relish.,1,0
passion.,1,0
counted,2,2
'Very,0,3
existence;,2,2
consulting-room,,2,2
move,3,3
VI.,1,0
doubtful,2,2
produced,1,1
existence.,1,0
brimming,1,1
perfect,1,1
sneeze,,1,1
decay,1,1
chosen,1,1
Hyde's,,0,1
SHE,,1,1
blistered,1,1
shudder,1,1
degrees,1,1
"Utterson,,1,1
Ay,,0,3
prevision,1,1
dock,1,1
hysteria--"I,1,1
kiss,1,1
avenues,1,1
hippopotamus,,1,1
surgeon;,1,1
gaily.,1,0
ganska,1,1
remember,',2,2
sneezed,1,1
them?,1,0
delightful,2,2
accounts,2,2
traces,1,1
'stupid,',1,1
puppy;,1,1
doing,5,5
old,',1,1
bums,1,1
society,1,1
frequency,1,1
vaknade,1,1
us.",2,2
wander,1,1
turn-up,1,1
Very,0,1
Luftslottet,1,1
traversed,1,1
fifty,,1,1
unprepared,1,1
good-night,,1,1
Antipathies,,1,1
fram,1,1
oblong,1,1
shut,8,7
fire-irons,1,1
important,',1,1
book,,2,2
book.,1,0
surely,1,1
Cat.,1,0
thrust,2,2
lights.,1,0
presently,3,4
reposed,1,2
flat,,1,1
'when,2,2
gallons,1,1
could,46,57
things!,1,0
purpose,,1,1
things;,1,1
length,1,1
helst,1,1
done.',1,1
done.",1,1
IT.,1,0
us!"',1,1
speaking,,2,3
interest;,1,1
'Fourteenth,0,1
scene,1,1
soothing,1,1
speaking;,1,1
stående,1,1
beating.,1,0
cobweb,1,1
short,,1,1
other.',1,1
blows,1,1
marrow,1,1
have,,1,1
two.,2,0
two,,6,11
Cat;,1,1
start,2,2
ordering,2,2
'Get,1,2
colleague?,1,0
Drawling-master,1,1
two:,1,1
now--but,1,1
enough--I,1,1
colleague,,2,1
like?',1,1
back,37,24
fellow!',1,1
quarry,1,1
blow;,1,1
later,,3,3
later.,1,0
bother,1,1
possibly,,1,1
tortured,1,1
answers.',1,1
listeners,1,1
seclusion,,1,1
ITS,1,1
mushroom,',1,1
D,',1,1
powders,1,1
gently,5,5
map-engravers,,1,1
quietest,1,1
clearly,4,4
John,1,1
screech,,1,1
dishes,1,1
connived,1,1
corner--No,,1,1
possibility.,1,0
ME,',3,2
wicked,,1,2
egg!',1,1
'besides,,1,1
detta,1,1
'--likely,1,1
"H'm,",1,1
finish,,1,1
THINK,1,1
medan,1,1
tittande,1,1
deeply.,1,0
deeply,,1,1
"Your,3,3
narrated,2,2
lasted.),1,1
face,10,18
you'll,5,4
you;,4,3
painting,2,2
fact,3,2
reeds--the,1,1
mean?,1,0
bring,4,6
Under,0,1
mean,,2,2
luck.,1,0
pause,1,1
jar,2,2
should,29,30
appear.",1,1
jag,29,30
hope,7,7
meant,6,5
ridbyxor,,1,1
listened,2,2
means,5,4
familiar,3,3
muttering,3,2
natural,,2,2
prohibition,1,1
natural.,1,0
home,',1,1
"Here,0,1
home,",1,1
Once,0,2
hunnit,2,2
Because,1,1
Danvers,1,3
him?,1,0
"French,,1,1
stuff,2,2
wholesale,2,2
respecters,1,1
rapped,1,1
singers.,1,0
grate;,1,1
if--if,1,1
allusion,1,1
portico.,1,0
nurse--and,1,1
end:,1,1
once:,1,1
once;,1,1
end!,1,0
'they--you've,1,1
cronies,,1,1
maybe,',1,1
forepaws,1,1
scroll,,1,1
end,,2,2
packed,1,1
end.,2,0
wealth,1,1
'there's,1,1
'Please,1,3
couples:,1,1
ends,1,1
'any,1,1
Dinah,3,4
ignorance,1,1
self-defence.,1,0
eh.,1,0
bright-eyed,1,1
staring,4,3
Soup?,1,0
him;,6,5
child!',2,2
ett,3,3
invited,1,1
trivs,1,1
tycker,2,2
drug,7,5
innebär,1,1
alarms.",1,1
Her,0,3
cakes,',1,1
decide.,1,0
whispering,1,1
words;,1,1
accursed,2,2
cancer,1,1
irrepressible,1,1
inordinate,,1,1
steadiness,1,1
drank,5,6
'advance,1,1
feather,1,1
waste,1,1
describe,3,3
swarmed,1,1
neighbour,1,1
hateful,2,2
wig.',1,1
He,,0,1
ravens,1,1
jättebra:),1,1
wearied,1,1
TRUE--",1,1
loathed,1,1
want.",1,1
Number,1,1
sea!",1,1
grinning,1,1
Juggernaut.,1,0
outside.,1,0
crumbs,',1,1
discoveries,2,2
'whenever,1,1
ripe,1,1
no!',1,1
stamp,,1,1
lust,1,1
tenor,1,1
sits,2,2
'Pray,0,1
of),1,1
digging,4,4
of;,1,1
glaring,1,1
enough,',1,1
transformations.,1,0
'leave,1,1
drink,3,5
upon,64,34
Torp,1,1
dust,2,3
(call,1,1
identity,1,1
words,',1,1
'but,17,13
off,37,34
colour,2,2
gloves:,1,1
directly.,1,0
doors,,1,1
command,1,1
suicide?,1,0
drawing,4,4
gloves.,1,0
lest,4,4
returned,,1,1
soldiers,,2,2
less,12,12
going,,1,1
taget.,1,0
whisper.,1,0
whisper,,1,1
limitations.,1,0
rooms,1,1
DEAR,1,1
rambles,1,1
Oh,,0,4
generous,2,2
sickened,1,1
Oh!,0,0
dogs?',1,1
him?",2,2
crack,1,1
mangled.,1,0
moment;,1,1
moment:,1,1
moment?,1,0
increased,1,1
room!,1,0
room.,2,0
room,,8,8
clock.,1,0
whispers,1,1
five,3,3
moment.,3,0
moment,,7,13
rights?,1,0
room;,1,1
'One,2,1
contempt.,1,0
altogether;,1,1
wonder;,1,1
altogether,,2,2
Interesting,0,1
altogether.,1,0
(or,1,1
flickering,1,1
warned,2,2
become,6,4
puzzled.),1,1
fun?',1,1
whither,1,1
Lanyon,5,7
thief,1,1
chimney!',1,1
daylight,2,2
There's,0,1
choosing,1,1
flush,1,1
hissing,1,1
transport,1,1
shan't,3,3
"what,1,1
literally,1,1
avoid,1,2
separate,1,1
shone,4,4
breakfasted,,1,1
address.",1,1
does,8,5
passion,1,1
saucepan,1,1
scene,',1,1
regarded.,1,0
blowing,1,1
March.',1,1
pressure,1,1
plates,,1,1
accompanied,1,1
proceeded,2,2
Trims,1,1
stage,1,1
gained,1,1
sister,2,5
dag,,1,1
'so,3,2
apothecary,,1,1
is--',1,1
blackness,1,2
diabolical,1,1
escape.",1,1
managed?,1,0
swimming,2,2
week,",1,1
meant,',1,1
honour!',1,2
now!,1,0
screamed,5,3
old.",1,1
mere,4,7
I'LL,0,1
manage?',1,1
splintered,1,1
"Lanyon,,0,1
scanty,1,1
now?,1,0
dinn--',1,1
naturally,2,2
'one,1,1
interest,3,1
slippery;,1,1
France--,1,1
out.",1,1
letter;,1,1
"Thank,0,1
lowered,1,1
life.',1,1
grate,1,1
be,61,198
letter,,3,4
detestable,1,1
walk!",1,1
calls,2,2
chained,1,1
placed,2,2
books,1,1
problem,2,3
private,,1,1
rightly,3,3
stupid),,1,1
faintness,1,1
arms.,1,0
arms,,1,1
savage!',1,1
deeper,3,3
garden.,2,0
blackguardly,1,1
garden,,4,5
compared,2,2
efficacy,1,1
deadly,3,3
suspicions,,1,1
useful,,2,2
Australia?',1,1
garden:,1,1
witness,3,3
"I've,1,2
behold,1,1
belong,1,1
repeat,3,4
again.,14,0
in:,1,1
again!,1,0
again:,4,4
again;,3,3
in.,4,0
waiting!',1,1
pacify,1,1
nurse!,1,0
offering,,1,1
veil,1,1
needed,1,1
vein,1,1
trial:,1,1
"Indeed?",2,1
forest;,1,1
cabinet,,3,5
tinkling,1,1
lasted,1,1
rule,3,3
Grief,,1,1
trial,,1,2
ordered';,1,1
slumber;,1,1
pardoned.',1,1
party;,1,1
saves,1,1
crumpled,1,1
follows:--,1,1
m--',1,1
oldest,3,3
party.,1,0
party,,1,1
Queen!',1,1
serpents!,1,0
flags,,2,2
porpoise,,1,1
worth,5,5
dapper,,1,1
hoarsely.,2,0
länge,1,1
returning,,1,1
tjäna,1,1
knocker,,1,1
we'll,1,1
abhorrence,1,1
fogs,1,1
pinch,1,1
talk,',1,1
NEAR,1,1
announced,2,2
triumph,1,1
go.",1,1
notion;,1,1
fond--of--of,1,1
Strange,0,2
rigorous,1,1
locked;,2,1
ask:,1,2
texture.,1,0
machines,1,1
meekly,1,1
languid,,1,1
'EAT,1,1
another;,1,1
mad.',3,3
irrevocably,1,1
near,19,13
allt,3,3
midway,1,1
above,7,5
met;,1,1
ask!,1,0
idiosyncratic,,1,1
told,13,8
it!--That,1,1
processions;,1,1
Gryphon:,1,2
wrapping,1,1
decay.,1,0
ours,",1,1
less,,1,1
cab,",1,1
balance,1,2
daughter,1,1
Croquet-Ground,1,1
study,2,2
Queen,4,23
'Silence,1,1
listening:,1,1
chemicals,,1,1
smoke,2,2
Queer,1,1
listening,,3,3
over.,2,0
gentleman,,3,3
gentleman.,1,0
angrily,2,2
highly,2,2
thought.,3,0
oyster!',1,1
extraneous,1,1
end;,1,1
romantically,1,1
glance,3,3
total,1,1
bra,1,1
photographed;,1,1
door--,1,1
insult,1,1
plod,1,1
met,,1,1
Philippi,,1,1
trees,,2,2
aware,5,3
drinking.,1,0
sobering,1,1
consent,,1,1
'Bring,1,1
EVEN,1,1
exact,,1,1
springer,1,1
word,8,9
wore,5,5
'Collar,0,1
books,,2,2
work,3,7
would,',1,1
Tea-Party,1,1
ere,1,1
choose,,2,2
arranged;,1,1
elbow,2,2
Rabbit's--'Pat!,1,0
EVER,1,1
radiance,1,1
quiver,1,1
flung,1,1
pälsmössa.,1,0
fanciful,2,2
indifferent,1,1
Pigeon;,1,1
inhabitants,1,1
agony,1,1
sleeplessness,1,1
gillar,1,1
Pigeon,,1,2
Pigeon.,1,0
ordinary,3,5
truthful,1,1
Zealand,1,1
'Sentence,0,1
transforming,1,1
after,46,33
has?",1,1
Will,0,3
lay,15,16
law,2,2
lap,2,2
boiling,1,1
austere,1,1
bed-clothes,,1,1
rate,',1,1
yet--Oh!,1,0
recover.,1,0
wriggling,1,1
green,4,4
crumbs.',1,1
worst,2,2
knife-boy,,1,1
order,4,3
greed,1,1
peg.,1,0
been--well,,1,1
office,2,2
approached.,1,0
"before,1,1
judge,',1,1
practice.,1,0
ears,,1,1
derided,1,1
exhibition,,1,1
THAT'S,3,3
"whether,1,1
(Alice,3,3
somewhere,1,1
worded,,1,1
blown,1,1
befallen,1,1
rock,,1,1
Judge,0,1
enough.',1,1
then,33,54
them,49,49
affected,2,2
young;,1,1
ancient,,1,1
safe,3,3
Longitude,1,2
break,4,4
penetration,1,1
they,81,79
Street--you,1,1
bank,1,1
subside,,1,1
lately,,1,1
gallows,1,1
fails,1,1
alternately,1,1
dingy,2,2
lawny,1,1
reasonable,2,2
'Ten,0,1
breakfasting.,1,0
kind,',1,1
sweet-tempered.,1,0
'sit,1,1
lifted,5,3
innocent,2,3
SOME,1,1
fredag!,1,0
Canary,1,1
flock,2,2
trench,1,1
"All,0,1
words.',1,1
refuge),1,1
alarmed;,1,1
finished.,1,0
'Sh!,1,0
fellows,2,2
upper;,1,1
remorse,2,2
medicine,2,2
alls.,1,0
forth,6,6
raged.,1,0
morning--the,1,1
'Idiot!',0,1
Alice's,,1,1
'Off,3,1
vågade,1,1
fellow?,1,0
unexpressed,1,1
'She,1,2
fellow,,2,1
incorporated,1,1
(as,6,5
footsteps,1,1
fellow!,1,0
vulgar,1,1
yourself,',1,1
star-fish,',1,1
fears,,1,2
fun!',1,1
another,23,34
beloved--the,1,1
thoughtfully,1,1
thick,1,2
change--he,1,1
ingen,1,1
plentiful,1,1
postoffice,1,1
inget,1,1
dogs,1,1
boldness,,2,2
them--'I,1,1
unmanning;,1,1
thing;,2,2
happily,2,1
think--',2,3
presses,,2,2
inexact,1,1
toppen.,1,0
Guest?",1,1
yours?",1,1
air!,1,0
last,13,39
rate!,1,0
night.,1,0
observation,,1,1
rate,,1,2
air,,4,7
somewhere;,1,1
seated,1,1
mixture,,1,1
splendidly,1,1
guilt,1,1
refreshments!',1,1
Vi,0,3
M--',1,1
air;,1,1
powers,3,3
rate:,1,1
coward!',1,1
mind's,1,1
constellations,1,1
manner,7,5
Crab,1,1
Mercia,1,1
contents,4,4
circle,,1,1
on?',2,1
strength,1,1
genuine,1,1
up!',1,1
convenient,1,1
often,,1,2
pardon,',1,1
'why,,1,1
well-dressed,,1,1
subjects,1,1
luxury,1,1
renewed.,1,0
timidity,1,1
exercised,2,1
askance--,1,1
MILE,1,1
corded,1,1
horrible.,1,0
admittance;,1,2
grave,5,5
It'll,0,1
subject!,1,0
swim,,1,1
know--No,1,1
swim.,1,0
knows,,1,1
subject,,1,1
subject.,1,0
farrago,,1,1
doing!',1,1
sun,1,1
notion,3,2
fitted,1,1
decidedly,2,2
lessons:,1,1
lessons,,1,1
titta?,1,0
preface,,1,1
ringlets,,1,1
railing.,1,0
wrung,1,1
damen,1,1
busy,,1,1
enjoyed,5,4
misdirecting,1,1
sharks,1,1
explanation.,1,0
explanation,,1,1
resemblance,1,1
painfully,1,1
sort!',1,1
persuaded?,1,0
appended,1,1
Gård.,1,0
offended!',1,1
roses.,1,0
deepest,1,1
do,36,54
Första,1,1
de,2,2
religion.,1,0
empty:,1,1
preferred,3,3
degradation,1,1
whiting,',1,1
Ann,,1,2
haunted,1,1
them.',2,2
empty,,2,2
headlong,1,1
Ann!,1,0
enclosure?",1,1
cards!',1,1
sky,,1,1
sky.,1,0
sky!,1,0
accident,',1,1
places!',1,1
åka,1,1
irregularities,1,1
sleep.",1,1
rung,1,1
'Please,,0,1
wider.,1,0
do?',1,1
shoes!',1,1
dream;,1,1
observer,1,1
"Take,1,1
offended.,1,0
offended,,1,1
observed,7,5
depends,1,1
promise.",2,2
cattle,1,1
miserable,2,2
Morcar,,1,1
Hardly,0,1
death--,1,1
because,,1,1
barnlägret,1,1
away,24,17
'You're,3,6
gentleman,6,8
unable,2,1
korna,1,1
'Ahem!',0,1
we,44,36
excitement.,1,0
terms,3,4
vecka.,1,0
lover,1,1
Edgar,1,1
Coutts's,,1,1
'What!,0,0
inn,,1,1
'Fury,1,1
kitchen,2,4
received,8,7
box--,1,1
gradually,,1,1
ill,3,3
"Down,0,1
sir";,1,1
Queen's,2,7
ALONE,1,1
unsunned,1,1
draw,,1,1
say--I,1,1
gable,1,1
tone,3,2
go,',2,1
character,2,1
doctor's;,1,2
them--',1,1
wider,1,1
burned.,1,0
speak,9,11
gratitude,4,4
Hatter's,1,1
I've,17,13
condemned,2,2
chimneys,1,1
huvud,1,1
way.",1,1
Good-bye,,0,1
wicked-looking,,1,1
thrice,1,1
sadly.,2,0
pounds!,1,0
wide,,1,1
lyser,1,1
pounds.,1,0
time?',1,1
Liiite,0,1
har,12,13
'just,1,1
thenceforth,1,1
toast,),1,1
arm-in-arm,1,1
pungent,1,1
coolness--frightened,1,1
air,3,4
HERE.',1,1
difficulty,,1,1
voice,13,17
mistake,2,2
stink,1,1
beetles,1,1
emphasis,,1,1
världsomfattande,1,1
blame.,1,0
comparative,1,1
him--How,1,1
drawers,1,1
patent,1,1
thin--and,1,1
Stop,0,1
odours.,1,0
conclusions:,1,1
stuntman,1,1
plates,1,1
Dinah,,3,3
used--and,1,1
axes,',1,1
guinea-pigs,,2,2
pavement,,1,1
Dinah!,1,0
evil,7,7
hand,17,21
documents,1,1
well--',1,1
blamed,1,1
doubled-up,1,1
centred,1,1
(what,2,2
plate.,1,0
beaconed,1,1
farm-yard--while,1,1
humble,1,1
Mind,0,1
proceed,',1,1
wig,,1,1
kör,2,2
the,744,1457
'Everything's,0,1
she'll,2,2
impression,2,1
Igår,0,1
true,2,2
använda,1,1
swiftly;,1,1
repose,1,1
farther,1,1
victim,2,3
altered.',1,1
belongs,2,1
YOURS:,1,1
arm-chair,1,1
axel,,1,1
kvinnan,1,1
'Set,0,1
draught.,2,0
boxed,1,1
besiegers,,1,1
shame.,1,0
indicated,,1,1
Tre,0,1
Alice,103,101
Try,0,1
honoured,1,1
rabbit-hole--and,1,1
stagger,1,1
required;,1,1
Harry,,1,1
insurgent,1,1
Certain,0,1
refused;,1,1
hill;,1,1
slouched,1,1
evidence,,1,1
snappishly.,1,0
night,10,13
displeasing,,1,1
Now,,0,2
drawer...",1,1
Poole.,7,0
Poole,,10,14
King's,2,2
born,1,1
eheh.,1,0
bore,7,8
Poole;,7,6
know,,5,11
confusing,2,2
denies,1,1
dispersed;,1,1
cats?',1,1
uncomfortable.,2,0
uncomfortable,,1,1
Let,0,3
denied,4,3
beating,1,1
Jekyll's,8,12
instead!',1,1
'chop,1,1
business-room.,1,0
mine;,2,1
graduated,1,1
post,2,2
again--"BEFORE,1,1
banked,1,1
dines,1,1
slighter,,1,1
impenetrable,1,1
injure,1,1
trustee,,1,1
olikt,1,1
dined,2,2
cherish,1,1
tittade,1,1
yet.',2,2
treble,1,1
wasting,2,2
Make,0,1
high).,1,0
delighted,2,2
cry,,1,1
sedan,3,3
(when,2,2
balanced,2,2
Soho,,1,3
younger,",1,1
"Once,",0,1
wag,1,1
'Talking,1,1
below!',1,1
entertainer;,1,1
fight,2,2
why.,2,0
"And,3,7
why,,2,2
dews,1,1
way,27,29
editions,1,1
him.",2,2
was,247,349
war,1,1
'That's,6,9
afresh,1,1
becoming,1,1
examine,1,2
mysterious,2,2
prisoner,,2,2
same,,1,2
consideration.,2,0
edition.,1,0
veiled,1,1
reser,1,1
impatience.,1,0
omringas,1,1
svinförkyld,1,1
anew,1,1
unusually,2,2
inquiring,1,1
tea--',1,1
curious,,1,1
funeral,,1,1
multifarious,,1,1
Between,1,2
TWO,1,1
muscular,2,2
evidence,4,4
howling,3,3
guessed,2,3
promised,1,1
stealthily,1,1
yourself.",1,1
yourself.',2,2
physical,2,2
song,,2,4
song.,1,0
hurry:,1,1
hurry;,1,2
bed.,2,0
bed,,3,2
hurry,,1,1
hurry.,2,0
holding,2,2
bed;,1,1
shrink,1,1
spot.',1,1
Square,,1,1
Square.,1,0
o'clock,7,7
welcome,2,2
let's,2,2
polity,1,1
scores,1,1
inkstand,1,1
guilt,',1,1
promise.,1,0
cheated,1,1
uglifying!',1,1
together,7,7
grunted,,1,1
beds,1,1
"Mr.,1,0
contemptuous,1,1
abominable,",1,1
force!",1,1
broke,5,6
Gård,1,2
MYSELF,,1,1
dance,2,2
wakeful,1,1
imorgon!,1,0
this,',1,1
mine.,2,0
arrested;,1,1
turn;,1,1
certainly,7,9
mounted,3,2
'Dinah's,1,1
flash,1,1
Serve,0,1
Paris,1,1
twinkle--',1,1
permanently,1,1
turn,,1,1
is--"Be,1,1
jogged,1,1
brown,2,2
is!',2,3
seemingly,2,2
Enfield--Dr.,0,0
objected;,1,1
entries,1,1
pallor,,1,1
trouble,5,5
feeble,1,1
had!",1,1
Just,4,3
presented,2,2
turns,2,2
won?',1,1
Duchess,2,11
woman;,1,1
dance,',1,1
appear,,2,2
brave,1,1
sneezes;,1,1
sneezes:,1,1
squeaked.,1,0
På,1,2
'really,1,1
cost,2,2
Soup,,1,1
helpless,1,1
Soup!,2,0
tempest,1,1
sleepy;,1,1
curse,1,1
appear,1,2
repeated.,1,0
assistance,1,1
repeated,,2,2
Mabel,,2,2
sleepy,,1,1
Imagine,0,1
'Once,',0,1
shared,4,5
appeal,1,1
safety,,1,1
Mabel!,1,0
musingly.,1,0
trouble!',1,1
shaft,1,1
Seaography:,1,1
English,1,1
goldfish,2,2
say--that's,1,1
Shocking,0,1
them,',3,3
change,11,12
sending,2,2
For,,1,1
trial,3,4
low-spirited.,1,0
usually,3,3
tomorrow--',1,1
homeward,1,1
ground.',1,1
industry,,1,1
regardless,1,1
extra,1,1
marked,10,8
snabb.,1,0
sincerely,1,1
puffed,1,1
sufferers,1,1
rarely,1,1
stingy,1,1
can--',1,1
driest,1,1
you.",2,2
incident,,1,1
ever,',2,2
mouse?,1,0
Dormouse!',1,1
mouse:,1,1
alter--and,1,1
post,,2,2
entrance,1,1
suicide,,2,2
envelope,3,3
hesitated,1,1
WONDERLAND,1,1
wondering,,1,1
sufferer;,1,1
indescribable,2,2
cat,7,7
Down,0,1
visits.,1,0
mig.,1,0
indescribably,1,1
can,24,43
perhaps?',1,1
mouse--of,1,1
luktar?,1,0
heart,6,8
didn't,6,8
paused,3,3
heard,19,18
chin,3,4
locks,,1,1
conquest.,1,0
removed!',1,1
fortunately,1,1
'poison,',1,2
bonds,1,1
nose;,1,1
write,5,7
beat,3,3
candle.,1,0
'Reeling,0,1
candle,,4,5
nose.,1,0
wandering,,1,1
nose,,2,3
crossly:,1,1
